run_at,city,station,market_date,market_type,market_id,event_key,bucket_type,bucket_value,bucket_low,bucket_high,model_probability,market_probability,entry_price,entry_source,fee_rate,fee_per_share,gross_edge,net_ev_per_share,forecast_count,forecast_models,forecast_mean_c,forecast_sigma_c,calibration_source,calibration_samples,calibration_bias_c,calibration_sigma_c,calibration_flag,calibration_lead_days,family_probability_sum,family_status,execution_quality,signal,reason
2026-09-11T16:03:48.677760+00:00,Madrid,LEMD,2026-09-12,highest_temperature,4431334,madrid|2026_09_12|highest_temperature|c|lemd,exact,30.0,30.0,30.0,0.090857,0.007,0.013,ask,0.05,0.00064155,0.077857,0.077216,1,ecmwf,31.4832,0.75,station_model_lead_max,89,0.1832,0.75,OK,1,1.0,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.661390+00:00,London,EGLC,2026-09-11,highest_temperature,4399954,london|2026_09_11|highest_temperature|c|eglc,exact,23.0,23.0,23.0,0.08482,0.0055,0.009,ask,0.05,0.00044595,0.07582,0.075374,1,ecmwf,20.9472,1.2335,station_model_lead_max,89,-0.0528,1.2335,OK,1,0.999732,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.657721+00:00,Munich,EDDM,2026-09-11,lowest_temperature,4399187,munich|2026_09_11|lowest_temperature|c|eddm,exact,8.0,8.0,8.0,0.184114,0.0555,0.109,ask,0.05,0.00485595,0.075114,0.070258,1,ecmwf,8.8944,2.0697,station_model_lead_min,89,-2.5056,2.0697,OK,1,0.946125,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.674955+00:00,London,EGLC,2026-09-12,highest_temperature,4431185,london|2026_09_12|highest_temperature|c|eglc,exact,22.0,22.0,22.0,0.194834,0.115,0.12,ask,0.05,0.00528,0.074834,0.069554,1,ecmwf,23.2472,1.2335,station_model_lead_max,89,-0.0528,1.2335,OK,1,0.995816,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.657700+00:00,Munich,EDDM,2026-09-11,lowest_temperature,4399185,munich|2026_09_11|lowest_temperature|c|eddm,exact,6.0,6.0,6.0,0.077328,0.004,0.008,ask,0.05,0.0003968,0.069328,0.068931,1,ecmwf,8.8944,2.0697,station_model_lead_min,89,-2.5056,2.0697,OK,1,0.946125,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.691130+00:00,Shanghai,ZSPD,2026-09-13,highest_temperature,4461739,shanghai|2026_09_13|highest_temperature|c|zspd,exact,32.0,32.0,32.0,0.142749,0.0655,0.071,ask,0.05,0.00329795,0.071749,0.068451,1,ecmwf,30.3875,1.2732,station_model_lead_max,88,1.1875,1.2732,OK,2,0.998838,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.679907+00:00,Guangzhou,ZGGG,2026-09-12,highest_temperature,4431513,guangzhou|2026_09_12|highest_temperature|c|zggg,exact,31.0,31.0,31.0,0.099438,0.02,0.03,ask,0.05,0.001455,0.069438,0.067983,1,ecmwf,33.1528,1.5214,station_model_lead_max,89,1.3528,1.5214,OK,1,0.985999,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.679946+00:00,Guangzhou,ZGGG,2026-09-12,highest_temperature,4431517,guangzhou|2026_09_12|highest_temperature|c|zggg,exact,35.0,35.0,35.0,0.128299,0.045,0.06,ask,0.05,0.00282,0.068299,0.065479,1,ecmwf,33.1528,1.5214,station_model_lead_max,89,1.3528,1.5214,OK,1,0.985999,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.657449+00:00,Lucknow,VILK,2026-09-11,lowest_temperature,4399176,lucknow|2026_09_11|lowest_temperature|c|vilk,exact,25.0,25.0,25.0,0.095704,0.015,0.03,ask,0.05,0.001455,0.065704,0.064249,1,ecmwf,26.8742,1.1426,station_model_lead_min,89,0.7742,1.1426,OK,1,0.99991,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.676802+00:00,Tokyo,RJTT,2026-09-12,highest_temperature,4431278,tokyo|2026_09_12|highest_temperature|c|rjtt,or_higher,28.0,28.0,,0.074565,0.006,0.01,ask,0.05,0.000495,0.064565,0.06407,1,ecmwf,24.5625,2.0362,station_model_lead_max,88,-0.7375,2.0362,OK,1,0.923981,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.691347+00:00,Singapore,WSSS,2026-09-13,highest_temperature,4461747,singapore|2026_09_13|highest_temperature|c|wsss,exact,31.0,31.0,31.0,0.157059,0.065,0.09,ask,0.05,0.004095,0.067059,0.062964,1,ecmwf,32.4591,1.1369,station_model_lead_max,88,1.6591,1.1369,OK,2,0.999747,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.691883+00:00,Madrid,LEMD,2026-09-13,highest_temperature,4461771,madrid|2026_09_13|highest_temperature|c|lemd,exact,31.0,31.0,31.0,0.18984,0.1075,0.122,ask,0.05,0.0053558,0.06784,0.062484,1,ecmwf,32.1562,0.8184,station_model_lead_max,89,0.0562,0.8184,OK,2,0.999978,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.679917+00:00,Guangzhou,ZGGG,2026-09-12,highest_temperature,4431514,guangzhou|2026_09_12|highest_temperature|c|zggg,exact,32.0,32.0,32.0,0.198048,0.115,0.13,ask,0.05,0.005655,0.068048,0.062393,1,ecmwf,33.1528,1.5214,station_model_lead_max,89,1.3528,1.5214,OK,1,0.985999,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.689125+00:00,London,EGLC,2026-09-13,highest_temperature,4461633,london|2026_09_13|highest_temperature|c|eglc,or_higher,26.0,26.0,,0.110017,0.041,0.047,ask,0.05,0.00223955,0.063017,0.060778,1,ecmwf,23.5056,1.6262,station_model_lead_max,89,-0.0944,1.6262,OK,2,0.889974,INCOMPLETE,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.676454+00:00,Munich,EDDM,2026-09-12,highest_temperature,4431248,munich|2026_09_12|highest_temperature|c|eddm,exact,21.0,21.0,21.0,0.101917,0.03,0.04,ask,0.05,0.00192,0.061917,0.059997,1,ecmwf,23.0079,1.3628,station_model_lead_max,89,1.8079,1.3628,OK,1,0.994945,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.691376+00:00,Singapore,WSSS,2026-09-13,highest_temperature,4461750,singapore|2026_09_13|highest_temperature|c|wsss,exact,34.0,34.0,34.0,0.143669,0.055,0.08,ask,0.05,0.00368,0.063669,0.059989,1,ecmwf,32.4591,1.1369,station_model_lead_max,88,1.6591,1.1369,OK,2,0.999747,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.678392+00:00,Beijing,ZBAA,2026-09-12,highest_temperature,4431382,beijing|2026_09_12|highest_temperature|c|zbaa,exact,31.0,31.0,31.0,0.111945,0.04,0.05,ask,0.05,0.002375,0.061945,0.05957,1,ecmwf,28.9236,1.6699,station_model_lead_max,89,0.4236,1.6699,OK,1,0.992896,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.683849+00:00,Seoul (Incheon),RKSI,2026-09-13,lowest_temperature,4461056,seoul_incheon|2026_09_13|lowest_temperature|c|rksi,exact,19.0,19.0,19.0,0.316872,0.225,0.25,ask,0.05,0.009375,0.066872,0.057497,1,ecmwf,19.5943,1.0458,station_model_lead_min,88,0.4943,1.0458,OK,2,0.998456,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.677238+00:00,Singapore,WSSS,2026-09-12,highest_temperature,4431304,singapore|2026_09_12|highest_temperature|c|wsss,exact,31.0,31.0,31.0,0.23165,0.155,0.17,ask,0.05,0.007055,0.06165,0.054595,1,ecmwf,32.0455,1.001,station_model_lead_max,88,1.5454,1.001,OK,1,0.999801,PASS,EXECUTABLE_ASK,PAPER_BUY,calibrated_thresholds_pass
2026-09-11T16:03:48.663744+00:00,Madrid,LEMD,2026-09-11,highest_temperature,4400103,madrid|2026_09_11|highest_temperature|c|lemd,exact,30.0,30.0,30.0,0.465564,0.0005,0.001,ask,0.05,4.995e-05,0.464564,0.464514,1,ecmwf,30.2832,0.75,station_model_lead_max,89,0.1832,0.75,OK,1,1.0,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.663133+00:00,Singapore,WSSS,2026-09-11,highest_temperature,4400072,singapore|2026_09_11|highest_temperature|c|wsss,exact,30.0,30.0,30.0,0.372169,0.0005,0.001,ask,0.05,4.995e-05,0.371169,0.371119,1,ecmwf,30.2454,1.001,station_model_lead_max,88,1.5454,1.001,OK,1,0.999909,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.665319+00:00,Kuala Lumpur,WMKK,2026-09-11,highest_temperature,4400249,kuala_lumpur|2026_09_11|highest_temperature|c|wmkk,exact,32.0,32.0,32.0,0.370892,0.0005,0.001,ask,0.05,4.995e-05,0.369892,0.369842,1,ecmwf,31.8011,1.087,station_model_lead_max,88,1.7011,1.087,OK,1,0.940966,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.656648+00:00,London,EGLC,2026-09-11,lowest_temperature,4399125,london|2026_09_11|lowest_temperature|c|eglc,exact,17.0,17.0,17.0,0.34687,0.0005,0.001,ask,0.05,4.995e-05,0.34587,0.34582,1,ecmwf,16.3292,0.7786,station_model_lead_min,89,0.2292,0.7786,OK,1,0.999977,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.661625+00:00,Paris,LFPB,2026-09-11,highest_temperature,4399963,paris|2026_09_11|highest_temperature|c|lfpb,exact,24.0,24.0,24.0,0.344736,0.0005,0.001,ask,0.05,4.995e-05,0.343736,0.343686,1,ecmwf,24.3225,1.0704,station_model_lead_max,89,1.0225,1.0704,OK,1,0.999949,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.657470+00:00,Lucknow,VILK,2026-09-11,lowest_temperature,4399178,lucknow|2026_09_11|lowest_temperature|c|vilk,exact,27.0,27.0,27.0,0.336429,0.0005,0.001,ask,0.05,4.995e-05,0.335429,0.335379,1,ecmwf,26.8742,1.1426,station_model_lead_min,89,0.7742,1.1426,OK,1,0.99991,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.663966+00:00,Warsaw,EPWA,2026-09-11,highest_temperature,4400111,warsaw|2026_09_11|highest_temperature|c|epwa,exact,16.0,16.0,16.0,0.335051,0.0005,0.001,ask,0.05,4.995e-05,0.334051,0.334001,1,ecmwf,16.2921,1.2101,station_model_lead_max,89,0.2921,1.2101,OK,1,0.930692,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.658217+00:00,Singapore,WSSS,2026-09-11,lowest_temperature,4399244,singapore|2026_09_11|lowest_temperature|c|wsss,exact,26.0,26.0,26.0,0.328018,0.0005,0.001,ask,0.05,4.995e-05,0.327018,0.326968,1,ecmwf,25.9307,1.179,station_model_lead_min,88,1.2307,1.179,OK,1,0.999861,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.666053+00:00,Karachi,OPKC,2026-09-11,highest_temperature,4400303,karachi|2026_09_11|highest_temperature|c|opkc,exact,34.0,34.0,34.0,0.317592,0.0005,0.001,ask,0.05,4.995e-05,0.316592,0.316542,1,ecmwf,33.4135,1.0485,station_model_lead_max,89,-0.8865,1.0485,OK,1,0.998379,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.660307+00:00,Kuala Lumpur,WMKK,2026-09-11,lowest_temperature,4399409,kuala_lumpur|2026_09_11|lowest_temperature|c|wmkk,exact,26.0,26.0,26.0,0.310662,0.0005,0.001,ask,0.05,4.995e-05,0.309662,0.309612,1,ecmwf,26.4329,1.1684,station_model_lead_min,88,1.933,1.1684,OK,1,0.999738,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.658723+00:00,Madrid,LEMD,2026-09-11,lowest_temperature,4399263,madrid|2026_09_11|lowest_temperature|c|lemd,exact,13.0,13.0,13.0,0.308192,0.0005,0.001,ask,0.05,4.995e-05,0.307192,0.307142,1,ecmwf,11.1011,1.5693,station_model_lead_min,89,-1.3989,1.5693,OK,1,0.399678,INCOMPLETE,THIN_ASK,POSSIBLE_EDGE,thin_ask; family=INCOMPLETE
2026-09-11T16:03:48.657219+00:00,Ankara,LTAC,2026-09-11,lowest_temperature,4399158,ankara|2026_09_11|lowest_temperature|c|ltac,exact,16.0,16.0,16.0,0.305811,0.0005,0.001,ask,0.05,4.995e-05,0.304811,0.304761,1,ecmwf,15.7697,1.2724,station_model_lead_min,89,-0.8303,1.2724,OK,1,0.984057,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.662386+00:00,Munich,EDDM,2026-09-11,highest_temperature,4400021,munich|2026_09_11|highest_temperature|c|eddm,exact,19.0,19.0,19.0,0.300568,0.0005,0.001,ask,0.05,4.995e-05,0.299568,0.299518,1,ecmwf,20.8079,1.3628,station_model_lead_max,89,1.8079,1.3628,OK,1,0.410638,INCOMPLETE,THIN_ASK,POSSIBLE_EDGE,thin_ask; family=INCOMPLETE
2026-09-11T16:03:48.660316+00:00,Kuala Lumpur,WMKK,2026-09-11,lowest_temperature,4399410,kuala_lumpur|2026_09_11|lowest_temperature|c|wmkk,exact,27.0,27.0,27.0,0.296637,0.0005,0.001,ask,0.05,4.995e-05,0.295637,0.295587,1,ecmwf,26.4329,1.1684,station_model_lead_min,88,1.933,1.1684,OK,1,0.999738,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.662864+00:00,Shanghai,ZSPD,2026-09-11,highest_temperature,4400060,shanghai|2026_09_11|highest_temperature|c|zspd,exact,28.0,28.0,28.0,0.294859,0.0005,0.001,ask,0.05,4.995e-05,0.293859,0.293809,1,ecmwf,27.3545,1.2447,station_model_lead_max,88,1.0546,1.2447,OK,1,0.931889,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.663143+00:00,Singapore,WSSS,2026-09-11,highest_temperature,4400073,singapore|2026_09_11|highest_temperature|c|wsss,exact,31.0,31.0,31.0,0.294609,0.0005,0.001,ask,0.05,4.995e-05,0.293609,0.293559,1,ecmwf,30.2454,1.001,station_model_lead_max,88,1.5454,1.001,OK,1,0.999909,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
2026-09-11T16:03:48.665310+00:00,Kuala Lumpur,WMKK,2026-09-11,highest_temperature,4400248,kuala_lumpur|2026_09_11|highest_temperature|c|wmkk,exact,31.0,31.0,31.0,0.292493,0.0005,0.001,ask,0.05,4.995e-05,0.291493,0.291443,1,ecmwf,31.8011,1.087,station_model_lead_max,88,1.7011,1.087,OK,1,0.940966,PASS,THIN_ASK,POSSIBLE_EDGE,thin_ask
